account_id,customer_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,account_id,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,customer_id,customer_status,churn_label,churn_category,churn_reason,customer_id,gender,age,senior_citizen,married,num_dependents,zip_code,area_id,zip_code,city_name,latitude,longitude,population
WUEN-BGRSM,5747-PMBSQ,10,1,Yes,"Fiber Optic",No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,"Credit Card",WUEN-BGRSM,11.12,111.2,30,Yes,No,No,92.5,934.1,0,5747-PMBSQ,Churned,Yes,Competitor,"Competitor made better offer",5747-PMBSQ,Male,72,Yes,Yes,0,92126,373,92126,"San Diego",32.8869,-117.152,74232
WUYI-QCBHM,8499-BRXTD,18,0,No,None,No,Yes,No,No,No,No,No,"One Year",No,"Credit Card",WUYI-QCBHM,38.73,697.14,0,No,No,No,20.1,401.85,0,8499-BRXTD,Stayed,No,NULL,NULL,8499-BRXTD,Male,28,No,No,0,93238,654,93238,Kernville,35.8529,-118.398,1873
WVLS-YROEY,8815-LMFLX,25,8,No,None,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",WVLS-YROEY,19.56,489,0,No,No,No,25.4,546.85,0,8815-LMFLX,Stayed,No,NULL,NULL,8815-LMFLX,Male,61,No,Yes,4,94553,960,94553,Martinez,38.0145,-122.115,46677
WVRY-DGFCW,8029-XYPWT,71,1,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",WVRY-DGFCW,46.82,3324.22,18,Yes,Yes,No,115.05,8016.6,0,8029-XYPWT,Stayed,No,NULL,NULL,8029-XYPWT,Male,72,Yes,Yes,0,92806,575,92806,Anaheim,33.838,-117.87,34398
WVWH-XTREI,6134-KWTBV,62,0,No,None,No,Yes,Yes,No,No,No,No,"Two Year",No,"Bank Withdrawal",WVWH-XTREI,48.93,3033.66,0,No,No,No,23.4,1429.65,0,6134-KWTBV,Stayed,No,NULL,NULL,6134-KWTBV,Male,43,No,No,0,91724,248,91724,Covina,34.0811,-117.854,25068
WWJB-NEYBO,8775-LHDJH,1,1,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",WWJB-NEYBO,13.02,13.02,30,Yes,No,No,90.6,90.6,0,8775-LHDJH,Churned,Yes,Other,"Don't know",8775-LHDJH,Female,77,Yes,Yes,0,95136,1117,95136,"San Jose",37.2709,-121.851,36944
WWRW-NLWHF,9194-GFVOI,42,4,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",No,"Credit Card",WWRW-NLWHF,9.84,413.28,52,Yes,Yes,Yes,84.35,3571.6,0,9194-GFVOI,Stayed,No,NULL,NULL,9194-GFVOI,Female,25,No,Yes,0,96142,1621,96142,Tahoma,39.0612,-120.18,1291
WYUM-SYYXX,6510-UPNKS,23,0,No,None,No,Yes,Yes,No,No,No,No,"One Year",No,"Credit Card",WYUM-SYYXX,43.77,1006.71,0,No,No,No,24.8,615.35,0,6510-UPNKS,Stayed,No,NULL,NULL,6510-UPNKS,Female,21,No,No,0,95715,1410,95715,"Emigrant Gap",39.2375,-120.72,185
WZBS-LJZNR,6199-IPCAO,29,8,No,None,No,Yes,Yes,No,No,No,No,"Two Year",No,"Credit Card",WZBS-LJZNR,5.35,155.15,0,No,No,No,26.1,692.55,0,6199-IPCAO,Stayed,No,NULL,NULL,6199-IPCAO,Female,62,No,Yes,2,93561,764,93561,Tehachapi,35.0738,-118.652,25805
WZOW-KBBAF,6907-CQGPN,29,0,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Month-to-Month,No,"Bank Withdrawal",WZOW-KBBAF,0,0,27,No,No,No,34.3,1004.75,0,6907-CQGPN,Stayed,No,NULL,NULL,6907-CQGPN,Male,40,No,No,0,94612,1005,94612,Oakland,37.809,-122.27,11702
XAOR-ACDOI,7136-IHZJA,40,4,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,"Credit Card",XAOR-ACDOI,29.14,1165.6,48,No,Yes,Yes,71.35,2847.2,0,7136-IHZJA,Stayed,No,NULL,NULL,7136-IHZJA,Female,30,No,Yes,2,90670,127,90670,"Santa Fe Springs",33.9336,-118.063,16271
XAUD-CXTZB,9337-SRRNI,66,0,No,None,No,Yes,Yes,No,No,No,No,"Two Year",Yes,"Credit Card",XAUD-CXTZB,23.81,1571.46,0,No,No,No,25.3,1673.8,0,9337-SRRNI,Stayed,No,NULL,NULL,9337-SRRNI,Male,64,No,No,3,95674,1386,95674,"Rio Oso",38.9541,-121.483,947
XBJO-HLNEG,9588-YRFHY,49,0,No,None,No,Yes,No,No,No,No,No,"Two Year",Yes,"Credit Card",XBJO-HLNEG,6.26,306.74,0,No,No,No,19.9,1022.6,0,9588-YRFHY,Stayed,No,NULL,NULL,9588-YRFHY,Male,19,No,No,0,92071,342,92071,Santee,32.8473,-116.998,53510
XBMQ-FDHBW,8869-LIHMK,64,0,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",XBMQ-FDHBW,44.31,2835.84,4,Yes,Yes,Yes,115.1,7334.05,0,8869-LIHMK,Stayed,No,NULL,NULL,8869-LIHMK,Female,51,No,No,0,93930,848,93930,"King City",36.2208,-120.981,14477
XBQU-HWKYY,8695-WDYEA,1,0,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Month-to-Month,No,"Credit Card",XBQU-HWKYY,39.3,39.3,26,No,No,No,51.25,51.25,0,8695-WDYEA,Joined,No,NULL,NULL,8695-WDYEA,Male,32,No,No,0,95928,1468,95928,Chico,39.6815,-121.837,32848
XBRT-ATVHW,7044-YAACC,4,5,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",XBRT-ATVHW,6.03,24.12,8,No,No,No,70.2,280.35,30.75,7044-YAACC,Stayed,No,NULL,NULL,7044-YAACC,Male,70,Yes,Yes,0,94559,964,94559,Napa,38.2324,-122.325,26894
XBYX-PAXIG,9639-BUJXT,63,0,No,None,No,Yes,No,No,No,No,No,"One Year",No,"Credit Card",XBYX-PAXIG,35.35,2227.05,0,No,No,No,20.5,1328.15,15.62,9639-BUJXT,Stayed,No,NULL,NULL,9639-BUJXT,Male,50,No,No,0,92071,342,92071,Santee,32.8473,-116.998,53510
XCEJ-ABVNP,7861-UVUFT,15,1,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",XCEJ-ABVNP,28.3,424.5,28,Yes,No,No,84.3,1308.4,0,7861-UVUFT,Churned,Yes,Competitor,"Competitor had better devices",7861-UVUFT,Female,36,No,Yes,0,95683,1392,95683,Sloughhouse,38.4704,-121.115,4731
XDDW-AEJVC,6845-RGTYS,47,1,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",XDDW-AEJVC,2.87,134.89,51,Yes,No,Yes,98.75,4533.7,0,6845-RGTYS,Churned,Yes,Competitor,"Competitor made better offer",6845-RGTYS,Female,29,No,Yes,0,92117,365,92117,"San Diego",32.8251,-117.199,51213
XDSW-ZMCOD,8562-GHPPI,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Credit Card",XDSW-ZMCOD,11.96,11.96,0,No,No,No,19.8,19.8,0,8562-GHPPI,Joined,No,NULL,NULL,8562-GHPPI,Female,50,No,No,0,94577,978,94577,"San Leandro",37.7172,-122.159,41871
XFEJ-OAWSQ,6749-UTDVX,72,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",XFEJ-OAWSQ,10.87,782.64,16,Yes,Yes,Yes,103.65,7634.8,0,6749-UTDVX,Stayed,No,NULL,NULL,6749-UTDVX,Male,64,No,No,0,95919,1462,95919,Brownsville,39.4407,-121.264,1237
XFQF-NYMRE,9305-CDSKC,8,0,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",XFQF-NYMRE,12.15,97.2,26,Yes,Yes,Yes,99.65,820.5,0,9305-CDSKC,Churned,NULL,Other,Moved,9305-CDSKC,Female,31,No,No,2,90006,6,90006,"Los Angeles",34.048,-118.294,62784
XGHG-HBKTW,8942-DBMHZ,12,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,"Mailed Check",XGHG-HBKTW,41.11,493.32,0,No,No,No,20.45,255.35,0,8942-DBMHZ,Stayed,No,NULL,NULL,8942-DBMHZ,Male,26,No,No,0,94122,906,94122,"San Francisco",37.7604,-122.485,55504
XHLO-BQLKL,7314-OXENN,2,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",XHLO-BQLKL,41.18,82.36,14,No,No,No,82,184.65,0,7314-OXENN,Churned,Yes,Competitor,"Competitor made better offer",7314-OXENN,Male,42,No,No,0,92592,521,92592,Temecula,33.5073,-117.029,46171
XHPO-ISGXY,7799-DSEWS,18,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",XHPO-ISGXY,48.68,876.24,48,Yes,No,No,68.35,1299.8,0,7799-DSEWS,Stayed,No,NULL,NULL,7799-DSEWS,Male,22,No,No,0,94544,953,94544,Hayward,37.6392,-122.038,72993
XHWO-DYCEG,6275-YDUVO,2,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",XHWO-DYCEG,24.05,48.1,27,No,Yes,Yes,86.2,178.7,0,6275-YDUVO,Churned,Yes,Attitude,"Attitude of service provider",6275-YDUVO,Female,62,No,No,0,93647,802,93647,Orosi,36.6002,-119.176,9780
XIQI-BYFXG,6296-DDOOR,19,0,Yes,Cable,Yes,Yes,No,No,No,Yes,No,"One Year",No,"Bank Withdrawal",XIQI-BYFXG,24.35,462.65,69,Yes,No,No,58.2,1045.25,0,6296-DDOOR,Stayed,No,NULL,NULL,6296-DDOOR,Female,19,No,No,0,92651,542,92651,"Laguna Beach",33.57,-117.774,25206
XJGN-BTGAI,6904-JLBGY,72,0,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",XJGN-BTGAI,14.94,1075.68,30,Yes,Yes,Yes,117.35,8436.25,0,6904-JLBGY,Stayed,No,NULL,NULL,6904-JLBGY,Female,78,Yes,No,0,93905,837,93905,Salinas,36.6678,-121.601,58548
XJJU-EPCES,8878-RYUKI,52,0,Yes,DSL,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",XJJU-EPCES,9.37,487.24,59,No,Yes,Yes,59.45,3043.7,0,8878-RYUKI,Stayed,No,NULL,NULL,8878-RYUKI,Female,30,No,No,0,90803,150,90803,"Long Beach",33.7605,-118.13,31352
XJSS-YZJVD,5781-RFZRP,71,7,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",XJSS-YZJVD,34.39,2441.69,5,Yes,No,No,73.5,5357.75,0,5781-RFZRP,Stayed,No,NULL,NULL,5781-RFZRP,Male,34,No,Yes,0,92694,561,92694,"Ladera Ranch",33.5692,-117.64,350
XKNG-XQBUI,9866-QEVEE,19,0,Yes,"Fiber Optic",No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",XKNG-XQBUI,20.41,387.79,11,No,Yes,Yes,86,1532.45,0,9866-QEVEE,Churned,Yes,Competitor,"Competitor had better devices",9866-QEVEE,Male,58,No,No,0,95356,1198,95356,Modesto,37.7162,-121.026,26055
XKXR-TALMO,6242-MBHPK,23,1,Yes,"Fiber Optic",Yes,Yes,No,No,Yes,No,No,"One Year",Yes,"Bank Withdrawal",XKXR-TALMO,41.88,963.24,12,Yes,Yes,Yes,95.1,2326.05,0,6242-MBHPK,Stayed,No,NULL,NULL,6242-MBHPK,Female,67,Yes,Yes,0,95233,1144,95233,"Hathaway Pines",38.1849,-120.364,335
XOYB-JPICR,7563-BIUPC,5,0,Yes,"Fiber Optic",No,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",XOYB-JPICR,5.78,28.9,52,Yes,No,No,80.6,415.55,36.44,7563-BIUPC,Churned,Yes,Competitor,"Competitor made better offer",7563-BIUPC,Male,30,No,No,0,92122,370,92122,"San Diego",32.8572,-117.21,34902
XPBF-SYUJU,6103-BOCOU,26,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",XPBF-SYUJU,20.64,536.64,22,No,No,No,80.7,2193,0,6103-BOCOU,Stayed,No,NULL,NULL,6103-BOCOU,Female,37,No,No,0,94117,903,94117,"San Francisco",37.7705,-122.445,38756
XPYV-XBSEV,8552-OBVRU,48,6,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",XPYV-XBSEV,13.4,643.2,75,Yes,Yes,Yes,104.5,5068.05,0,8552-OBVRU,Stayed,No,NULL,NULL,8552-OBVRU,Female,79,Yes,Yes,3,93235,653,93235,Ivanhoe,36.3858,-119.224,4517
XQID-XJUFE,9948-YPTDG,38,1,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",XQID-XJUFE,35.61,1353.18,13,No,No,No,79.45,3013.05,9.36,9948-YPTDG,Churned,Yes,Competitor,"Competitor offered more data",9948-YPTDG,Male,44,No,Yes,0,94903,1024,94903,"San Rafael",38.0181,-122.546,28403
XRAI-MNJPW,6734-FQAJX,67,0,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,No,"Two Year",Yes,"Bank Withdrawal",XRAI-MNJPW,34.23,2293.41,11,Yes,Yes,Yes,105.05,7171.7,0,6734-FQAJX,Stayed,No,NULL,NULL,6734-FQAJX,Male,65,Yes,No,0,95684,1393,95684,Somerset,38.6067,-120.587,2958
XRBI-ITKNU,6032-KRXXO,30,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",XRBI-ITKNU,30.06,901.8,19,Yes,Yes,Yes,90.25,2755.35,0,6032-KRXXO,Churned,Yes,Competitor,"Competitor made better offer",6032-KRXXO,Male,33,No,No,0,92130,377,92130,"San Diego",32.9572,-117.203,28201
XRJA-VXIUM,7153-OANIO,1,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",XRJA-VXIUM,27.58,27.58,16,No,No,No,69.95,69.95,0,7153-OANIO,Churned,NULL,Other,Moved,7153-OANIO,Male,48,No,No,0,95460,1263,95460,Mendocino,39.3055,-123.744,2229
XRSA-JBEGF,9940-HPQPG,9,1,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",XRSA-JBEGF,22,198,7,No,No,No,91.75,865.8,0,9940-HPQPG,Churned,Yes,Price,"Extra data charges",9940-HPQPG,Female,58,No,Yes,0,91601,234,91601,"North Hollywood",34.1692,-118.372,36625
XRYT-HKMKR,6963-KQYQB,70,4,No,None,No,Yes,Yes,No,No,No,No,"Two Year",No,"Credit Card",XRYT-HKMKR,4.27,298.9,0,No,No,No,24.05,1764.75,0,6963-KQYQB,Stayed,No,NULL,NULL,6963-KQYQB,Female,24,No,Yes,2,94044,877,94044,Pacifica,37.5736,-122.455,38885
XTJT-CMLMR,5338-YHWYT,37,0,Yes,Cable,No,Yes,No,Yes,Yes,Yes,No,"Two Year",No,"Credit Card",XTJT-CMLMR,49.99,1849.63,27,No,No,No,61.45,2302.35,48.79,5338-YHWYT,Stayed,No,NULL,NULL,5338-YHWYT,Male,45,No,No,1,92115,363,92115,"San Diego",32.7625,-117.072,56887
XTTN-JAFOL,5353-WILCI,28,0,Yes,Cable,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",XTTN-JAFOL,44.11,1235.08,15,No,No,No,56.05,1522.65,0,5353-WILCI,Stayed,No,NULL,NULL,5353-WILCI,Female,51,No,No,0,95206,1126,95206,Stockton,37.9024,-121.44,49657
XUKB-YGZFL,8819-IMISP,31,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",XUKB-YGZFL,37.07,1149.17,23,No,No,No,80.45,2429.1,0,8819-IMISP,Stayed,No,NULL,NULL,8819-IMISP,Male,43,No,No,0,92373,466,92373,Redlands,34.0032,-117.138,31230
XUVU-AXQVH,7898-PDWQE,71,2,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",XUVU-AXQVH,18.04,1280.84,41,No,Yes,Yes,80.4,5727.15,0,7898-PDWQE,Stayed,No,NULL,NULL,7898-PDWQE,Male,22,No,Yes,0,95955,1490,95955,Maxwell,39.2812,-122.227,1146
XWJV-XXUQC,7351-KYHQH,7,0,Yes,Cable,Yes,Yes,No,No,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",XWJV-XXUQC,7.82,54.74,7,Yes,No,No,64.95,493.65,0,7351-KYHQH,Stayed,No,NULL,NULL,7351-KYHQH,Female,67,Yes,No,0,92028,325,92028,Fallbrook,33.3626,-117.3,42239
XWLL-WRXLE,7658-UYUQS,21,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",XWLL-WRXLE,22.3,468.3,9,Yes,No,No,86.55,1857.25,0,7658-UYUQS,Stayed,No,NULL,NULL,7658-UYUQS,Male,71,Yes,Yes,0,92835,583,92835,Fullerton,33.9022,-117.915,21157
XXHE-VDZVI,7409-KIUTL,1,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",XXHE-VDZVI,28.64,28.64,5,No,No,No,71,71,0,7409-KIUTL,Churned,Yes,Competitor,"Competitor made better offer",7409-KIUTL,Female,80,Yes,No,0,92027,324,92027,Escondido,33.1413,-116.967,48690
XYDQ-UXDSZ,7394-LWLYN,2,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",XYDQ-UXDSZ,33.75,67.5,10,No,No,No,70.15,123.8,0,7394-LWLYN,Joined,No,NULL,NULL,7394-LWLYN,Female,57,No,No,0,94610,1003,94610,Oakland,37.8087,-122.239,29964
XZYU-WGWST,8065-YKXKD,10,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",XZYU-WGWST,5.63,56.3,26,No,No,No,74.75,799.65,0,8065-YKXKD,Churned,Yes,Other,"Don't know",8065-YKXKD,Female,39,No,No,0,92126,373,92126,"San Diego",32.8869,-117.152,74232
YAKI-RFOKQ,5451-YHYPW,72,2,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",YAKI-RFOKQ,44.89,3232.08,24,Yes,Yes,No,115.75,8443.7,0,5451-YHYPW,Stayed,No,NULL,NULL,5451-YHYPW,Female,75,Yes,Yes,0,94129,910,94129,"San Francisco",37.7975,-122.465,2240
YBHG-OJCTZ,9470-RTWDV,26,2,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,"One Year",Yes,"Credit Card",YBHG-OJCTZ,36.71,954.46,57,Yes,Yes,Yes,82,2083.1,42.43,9470-RTWDV,Stayed,No,NULL,NULL,9470-RTWDV,Male,51,No,Yes,3,92782,570,92782,Tustin,33.7385,-117.785,17494
YEBC-SWQHO,8390-FESFV,62,0,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,"Two Year",No,"Bank Withdrawal",YEBC-SWQHO,6.05,375.1,22,Yes,Yes,Yes,84.5,5193.2,0,8390-FESFV,Stayed,No,NULL,NULL,8390-FESFV,Female,60,No,No,0,95472,1274,95472,Sebastopol,38.3988,-122.862,31266
YEOI-HNLTX,5734-EJKXG,61,0,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",YEOI-HNLTX,38.78,2365.58,42,Yes,Yes,Yes,118.6,7365.7,0,5734-EJKXG,Stayed,No,NULL,NULL,5734-EJKXG,Female,25,No,No,0,95944,1480,95944,"Goodyears Bar",39.5641,-120.869,76
YETR-DKHQQ,6633-SYEUS,23,0,Yes,"Fiber Optic",Yes,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",YETR-DKHQQ,19.96,459.08,76,No,No,No,83.2,2032.3,23.79,6633-SYEUS,Stayed,No,NULL,NULL,6633-SYEUS,Female,23,No,No,0,92127,374,92127,"San Diego",33.0175,-117.118,20046
YGIM-YCBYK,9318-NKNFC,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",YGIM-YCBYK,40.49,40.49,0,No,No,No,18.85,18.85,0,9318-NKNFC,Churned,Yes,Dissatisfaction,"Service dissatisfaction",9318-NKNFC,Male,53,No,No,0,95984,1513,95984,Twain,40.0222,-121.062,73
YGLC-GCNDZ,7379-FNIUJ,2,0,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,"Bank Withdrawal",YGLC-GCNDZ,22.56,45.12,15,Yes,Yes,Yes,100.2,198.5,0,7379-FNIUJ,Joined,No,NULL,NULL,7379-FNIUJ,Male,49,No,No,0,96146,1624,96146,"Olympic Valley",39.1918,-120.212,942
YGZJ-SWBPC,5228-EXCET,13,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",YGZJ-SWBPC,12.54,163.02,20,No,Yes,Yes,80.85,1008.7,0,5228-EXCET,Churned,Yes,Competitor,"Competitor made better offer",5228-EXCET,Male,40,No,No,0,92126,373,92126,"San Diego",32.8869,-117.152,74232
YHZU-KGHQW,4933-IKULF,17,0,No,None,No,Yes,No,No,No,No,No,"One Year",No,"Mailed Check",YHZU-KGHQW,24.15,410.55,0,No,No,No,20.65,330.6,0,4933-IKULF,Stayed,No,NULL,NULL,4933-IKULF,Female,71,Yes,No,0,92372,465,92372,"Pinon Hills",34.4593,-117.63,4280
YIAM-NDJBE,6388-TABGU,62,0,Yes,DSL,Yes,Yes,No,No,Yes,Yes,No,"One Year",No,"Bank Withdrawal",YIAM-NDJBE,7.96,493.52,8,No,No,No,56.15,3487.95,0,6388-TABGU,Stayed,No,NULL,NULL,6388-TABGU,Male,48,No,No,0,90011,10,90011,"Los Angeles",34.0071,-118.259,101215
YIED-IYRTF,7602-MVRMB,72,9,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",YIED-IYRTF,46.63,3357.36,14,Yes,Yes,Yes,110.45,8058.85,0,7602-MVRMB,Stayed,No,NULL,NULL,7602-MVRMB,Female,62,No,Yes,1,93623,785,93623,"Fish Camp",37.4835,-119.679,77
YILX-OAKDY,8651-ENBZX,60,0,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,No,Yes,"One Year",Yes,"Bank Withdrawal",YILX-OAKDY,34.39,2063.4,17,Yes,Yes,No,106,6441.4,0,8651-ENBZX,Churned,Yes,Price,"Long distance charges",8651-ENBZX,Female,68,Yes,No,0,95636,1357,95636,"Grizzly Flats",38.6361,-120.522,659
YIXF-GWAUH,6408-WHTEF,72,7,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",YIXF-GWAUH,2.75,198,19,Yes,Yes,Yes,89.4,6376.55,0,6408-WHTEF,Stayed,No,NULL,NULL,6408-WHTEF,Male,45,No,Yes,2,93563,765,93563,Valyermo,34.3958,-117.735,413
YJDE-WEXVE,5899-OUVKV,31,0,Yes,"Fiber Optic",Yes,Yes,No,No,No,Yes,No,Month-to-Month,Yes,"Bank Withdrawal",YJDE-WEXVE,45.92,1423.52,18,Yes,Yes,Yes,94.5,2979.2,0,5899-OUVKV,Stayed,No,NULL,NULL,5899-OUVKV,Male,56,No,No,0,95821,1433,95821,Sacramento,38.6251,-121.384,35426
YJLZ-JSBXA,5949-EBSQK,4,4,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,"Credit Card",YJLZ-JSBXA,27.24,108.96,21,No,Yes,Yes,61.45,229.55,0,5949-EBSQK,Churned,Yes,Price,"Price too high",5949-EBSQK,Male,44,No,Yes,1,90742,144,90742,"Sunset Beach",33.7192,-118.074,1107
YKNF-VMEEY,8670-MEFCP,36,7,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",YKNF-VMEEY,40.54,1459.44,59,Yes,Yes,Yes,92.9,3379.25,0,8670-MEFCP,Stayed,No,NULL,NULL,8670-MEFCP,Female,23,No,Yes,2,93668,817,93668,Tranquillity,36.6357,-120.289,1130
YKPF-ULVGQ,4962-CHQPW,29,0,No,None,No,Yes,No,No,No,No,No,"One Year",No,"Mailed Check",YKPF-ULVGQ,2,58,0,No,No,No,19.85,535.05,0,4962-CHQPW,Stayed,No,NULL,NULL,4962-CHQPW,Male,54,No,No,3,95947,1483,95947,Greenville,40.1604,-120.835,2064
YMIK-INUMH,6120-RJKLU,62,9,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,"Two Year",Yes,"Credit Card",YMIK-INUMH,24.62,1526.44,29,Yes,Yes,No,79.95,4819.75,0,6120-RJKLU,Stayed,No,NULL,NULL,6120-RJKLU,Female,69,Yes,Yes,0,91024,168,91024,"Sierra Madre",34.1687,-118.058,10558
YMYG-XKEVA,9208-OLGAQ,18,0,Yes,"Fiber Optic",No,Yes,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",YMYG-XKEVA,25.7,462.6,23,No,Yes,No,84.95,1443.65,4.76,9208-OLGAQ,Stayed,No,NULL,NULL,9208-OLGAQ,Female,70,Yes,No,0,94709,1016,94709,Berkeley,37.8786,-122.266,10147
YNTE-LTAGE,5150-ITWWB,3,0,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,No,No,"Two Year",Yes,"Bank Withdrawal",YNTE-LTAGE,37.78,113.34,28,Yes,Yes,Yes,94.85,335.75,0,5150-ITWWB,Joined,No,NULL,NULL,5150-ITWWB,Male,65,Yes,No,0,95951,1487,95951,"Hamilton City",39.7328,-122.042,1931
YQNO-MSYKQ,5816-JMLGY,70,4,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",YQNO-MSYKQ,39.78,2784.6,52,Yes,Yes,Yes,80.4,5717.85,0,5816-JMLGY,Stayed,No,NULL,NULL,5816-JMLGY,Female,28,No,Yes,0,96080,1576,96080,"Red Bluff",40.1868,-122.388,26438
YQSA-QGSMY,7318-EIVKO,8,0,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",YQSA-QGSMY,48.2,385.6,22,Yes,No,No,59.25,436.6,0,7318-EIVKO,Stayed,No,NULL,NULL,7318-EIVKO,Male,38,No,No,0,93461,730,93461,Shandon,35.6345,-120.294,1255
